context,platform,algorithm,mode,key_size_bits,message_size_bytes,metric,raw_count,raw_mean,aggregated_value,abs_diff,rel_diff_pct,source_csvs
performance,x86,AES,CBC,256,256,throughput_dec_mbps,3,4.431173282935998,4.431173282935998,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,256,throughput_enc_mbps,3,0.6735367361780695,0.6735367361780695,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,avalanche_score,3,0.5008463541666667,0.5008463541666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,avg_decrypt_time_s,3,0.00013633666715274256,0.00013633666715274256,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,avg_encrypt_time_s,3,0.001346898328823348,0.001346898328823348,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,key_avalanche_score,2,0.500390625,0.500390625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,throughput_dec_mbps,3,7.165896510071821,7.165896510071821,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,1024,throughput_enc_mbps,3,0.7254203299523568,0.7254203299523568,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,avalanche_score,3,0.5003385416666667,0.5003385416666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,avg_decrypt_time_s,3,0.0004784549997809033,0.0004784549997809033,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,avg_encrypt_time_s,3,0.0052366166662735246,0.0052366166662735246,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,key_avalanche_score,2,0.49921875000000004,0.49921875000000004,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,throughput_dec_mbps,3,8.172974114556487,8.172974114556487,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,4096,throughput_enc_mbps,3,0.7463476239136181,0.7463476239136181,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,avalanche_score,3,0.5005729166666667,0.5005729166666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,avg_decrypt_time_s,3,0.002351876332735022,0.002351876332735022,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,avg_encrypt_time_s,3,0.021274248334423946,0.021274248334423946,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,key_avalanche_score,2,0.500625,0.500625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,throughput_dec_mbps,3,7.274723157388716,7.274723157388716,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CBC,256,16384,throughput_enc_mbps,3,0.7346370856481274,0.7346370856481274,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,avalanche_score,3,0.5003385416666667,0.5003385416666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,avg_decrypt_time_s,3,3.1520336245497066e-05,3.1520336245497066e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,avg_encrypt_time_s,3,3.370233733827869e-05,3.370233733827869e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,key_avalanche_score,2,0.5005078125,0.5005078125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,throughput_dec_mbps,3,1.9380803110193472,1.9380803110193472,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,64,throughput_enc_mbps,3,1.8113060033640693,1.8113060033640693,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,avalanche_score,3,0.49709635416666664,0.49709635416666664,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,avg_decrypt_time_s,3,5.848066881299018e-05,5.848066881299018e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,avg_encrypt_time_s,3,7.093466663112242e-05,7.093466663112242e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,key_avalanche_score,2,0.50119140625,0.50119140625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,throughput_dec_mbps,3,4.176867232983828,4.176867232983828,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,256,throughput_enc_mbps,3,3.514836505032329,3.514836505032329,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,avalanche_score,3,0.5004817708333333,0.5004817708333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,avg_decrypt_time_s,3,0.00016993366725121935,0.00016993366725121935,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,avg_encrypt_time_s,3,0.00017493733437731862,0.00017493733437731862,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,key_avalanche_score,2,0.5009375,0.5009375,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,throughput_dec_mbps,3,5.751597027129681,5.751597027129681,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,1024,throughput_enc_mbps,3,5.585468810327967,5.585468810327967,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,avalanche_score,3,0.5000390625,0.5000390625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,avg_decrypt_time_s,3,0.0005822523295258482,0.0005822523295258482,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,avg_encrypt_time_s,3,0.0005977913325962921,0.0005977913325962921,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,key_avalanche_score,2,0.4975390625,0.4975390625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,throughput_dec_mbps,3,6.709444687136013,6.709444687136013,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,4096,throughput_enc_mbps,3,6.539906493839664,6.539906493839664,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,avalanche_score,3,0.5009244791666667,0.5009244791666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,avg_decrypt_time_s,3,0.0022813733348933355,0.0022813733348933355,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,avg_encrypt_time_s,3,0.0023685466622312863,0.0023685466622312863,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,key_avalanche_score,2,0.4970703125,0.4970703125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,throughput_dec_mbps,3,6.851844147364859,6.851844147364859,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,128,16384,throughput_enc_mbps,3,6.609820950599693,6.609820950599693,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,avalanche_score,3,0.4938151041666667,0.4938151041666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,avg_decrypt_time_s,3,3.169001157705982e-05,3.169001157705982e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,avg_encrypt_time_s,3,3.335633237535755e-05,3.335633237535755e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,key_avalanche_score,2,0.501796875,0.501796875,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,throughput_dec_mbps,3,1.926308137089389,1.926308137089389,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,64,throughput_enc_mbps,3,1.8299091953866025,1.8299091953866025,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,avalanche_score,3,0.5024348958333333,0.5024348958333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,avg_decrypt_time_s,3,5.847000361730655e-05,5.847000361730655e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,avg_encrypt_time_s,3,6.467333218703668e-05,6.467333218703668e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,key_avalanche_score,2,0.502890625,0.502890625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,throughput_dec_mbps,3,4.177932858986467,4.177932858986467,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,256,throughput_enc_mbps,3,3.7918275873324414,3.7918275873324414,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,avalanche_score,3,0.49798177083333334,0.49798177083333334,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,avg_decrypt_time_s,3,0.0001696380088105798,0.0001696380088105798,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,avg_encrypt_time_s,3,0.00017433332900206248,0.00017433332900206248,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,key_avalanche_score,2,0.50337890625,0.50337890625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,throughput_dec_mbps,3,5.7621639980765,5.7621639980765,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,1024,throughput_enc_mbps,3,5.605701687688434,5.605701687688434,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,avalanche_score,3,0.4979036458333333,0.4979036458333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,avg_decrypt_time_s,3,0.0006426276615820825,0.0006426276615820825,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,avg_encrypt_time_s,3,0.0006254653260111808,0.0006254653260111808,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,key_avalanche_score,2,0.49865234375,0.49865234375,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,throughput_dec_mbps,3,6.102691750731961,6.102691750731961,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,4096,throughput_enc_mbps,3,6.252314266396266,6.252314266396266,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,avalanche_score,3,0.5021223958333333,0.5021223958333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,avg_decrypt_time_s,3,0.0026044333283789453,0.0026044333283789453,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,avg_encrypt_time_s,3,0.002390719992884745,0.002390719992884745,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,key_avalanche_score,2,0.500078125,0.500078125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,throughput_dec_mbps,3,6.191715540662282,6.191715540662282,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,192,16384,throughput_enc_mbps,3,6.537972770791838,6.537972770791838,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,avalanche_score,3,0.4996744791666667,0.4996744791666667,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,avg_decrypt_time_s,3,3.6246666374305886e-05,3.6246666374305886e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,avg_encrypt_time_s,3,3.381067188456655e-05,3.381067188456655e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,key_avalanche_score,2,0.4987890625,0.4987890625,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,throughput_dec_mbps,3,1.6980540026473505,1.6980540026473505,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,64,throughput_enc_mbps,3,1.8059640023832062,1.8059640023832062,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,avalanche_score,3,0.5026171875,0.5026171875,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,avg_decrypt_time_s,3,6.713799899443984e-05,6.713799899443984e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,avg_encrypt_time_s,3,6.519766058772803e-05,6.519766058772803e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,key_avalanche_score,2,0.50189453125,0.50189453125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,throughput_dec_mbps,3,3.7538623330841894,3.7538623330841894,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,256,throughput_enc_mbps,3,3.7453488335094463,3.7453488335094463,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,avalanche_score,3,0.49953125,0.49953125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,avg_decrypt_time_s,3,0.00017380133814488849,0.00017380133814488849,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,avg_encrypt_time_s,3,0.00020664465846493839,0.00020664465846493839,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,key_avalanche_score,2,0.50220703125,0.50220703125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,throughput_dec_mbps,3,5.620231657934261,5.620231657934261,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,1024,throughput_enc_mbps,3,4.937101839641391,4.937101839641391,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,avalanche_score,3,0.49936197916666664,0.49936197916666664,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,avg_decrypt_time_s,3,0.0007645293301902712,0.0007645293301902712,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,avg_encrypt_time_s,3,0.0007947919983416796,0.0007947919983416796,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,key_avalanche_score,2,0.50142578125,0.50142578125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,throughput_dec_mbps,3,5.5259040979839185,5.5259040979839185,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,4096,throughput_enc_mbps,3,5.4146175669660375,5.4146175669660375,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,avalanche_score,3,0.49799479166666666,0.49799479166666666,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,avg_decrypt_time_s,3,0.00240440299656863,0.00240440299656863,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,avg_encrypt_time_s,3,0.0024603809975087642,0.0024603809975087642,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,key_avalanche_score,2,0.50033203125,0.50033203125,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,throughput_dec_mbps,3,6.524288834990622,6.524288834990622,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,CTR,256,16384,throughput_enc_mbps,3,6.380408018946137,6.380408018946137,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,avalanche_score,3,0.5006380208333333,0.5006380208333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,avg_decrypt_time_s,3,1.820500008761883e-05,1.820500008761883e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,avg_encrypt_time_s,3,4.6318001113832e-05,4.6318001113832e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,key_avalanche_score,3,0.5001822916666666,0.5001822916666666,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,throughput_dec_mbps,3,3.365788340917611,3.365788340917611,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,64,throughput_enc_mbps,3,1.320904090012526,1.320904090012526,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,avalanche_score,3,0.49838541666666664,0.49838541666666664,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,avg_decrypt_time_s,3,1.721700110162298e-05,1.721700110162298e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,avg_encrypt_time_s,3,1.9641999000062545e-05,1.9641999000062545e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,key_avalanche_score,3,0.49863281249999997,0.49863281249999997,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,throughput_dec_mbps,3,14.184133549915563,14.184133549915563,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,256,throughput_enc_mbps,3,12.429915603978921,12.429915603978921,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,avalanche_score,3,0.5001302083333333,0.5001302083333333,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,avg_decrypt_time_s,3,1.9950328860431912e-05,1.9950328860431912e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,avg_encrypt_time_s,3,2.352634212002158e-05,2.352634212002158e-05,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,key_avalanche_score,3,0.49816406249999995,0.49816406249999995,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,throughput_dec_mbps,3,49.04714416261576,49.04714416261576,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
performance,x86,AES,ECB,128,1024,throughput_enc_mbps,3,41.97817894547921,41.97817894547921,0.0,0.0,"laptop-windows-x86_experience1.csv, laptop-windows-x86_experience2.csv, laptop-windows-x86_experience3.csv"
