"algorithm","mode","key_size_bytes","message_size_bytes","repetitions","avg_encrypt_time_s","avg_decrypt_time_s","throughput_encrypt_mbps","throughput_decrypt_mbps","avalanche_score","key_avalanche_score","ci95_encrypt_mbps","ci95_decrypt_mbps"
"AES","ECB","16","64","100","6.199800007379963e-05","2.0144000054642674e-05","0.984469759949458","3.029942220236093","0.4952734375","0.4980078125","0.9860523387192031","0.19686663453832712"
"AES","ECB","16","256","100","2.219700004388869e-05","1.7438999930163845e-05","10.998811754618938","13.999691838848825","0.49921875","0.500078125","1.9642221460755724","0.13461028754590823"
"AES","ECB","16","1024","100","4.0222000034191293e-05","3.124700003354519e-05","24.279312296003653","31.25300025447602","0.4976171875","0.5003515625","2.2280557924605757","6.719912195145153"
"AES","ECB","16","4096","100","4.65759999860893e-05","2.5393000005351496e-05","83.86830129608954","153.8317646271323","0.501796875","0.5026953125","12.414369464792378","23.157848831290842"
"AES","ECB","16","16384","100","5.7253999966633276e-05","2.8232999948158977e-05","272.90669663440116","553.430383901477","0.499296875","0.4993359375","24.365848838863094","20.219423120767583"
"AES","ECB","24","64","100","2.0718000023407512e-05","2.7034999984607566e-05","2.9459965334994473","2.257634780275587","0.4989453125","0.4934375","0.1893366839637172","0.16572901296294734"
"AES","ECB","24","256","100","2.233299998806615e-05","2.3851999967519076e-05","10.93183294364657","10.235645871728293","0.500625","0.496484375","0.7469655829402682","1.5832544952311607"
"AES","ECB","24","1024","100","2.170700005990511e-05","2.2882999992361875e-05","44.98836768346463","42.67633178892484","0.4964453125","0.50125","2.5041088836341947","6.216963766693717"
"AES","ECB","24","4096","100","4.0381999997407544e-05","3.811000001405773e-05","96.73245506044215","102.49934396638919","0.4977734375","0.4966015625","8.070584796144294","5.754769530881939"
"AES","ECB","24","16384","100","4.941800005326513e-05","3.489999994599202e-05","316.1803388068844","447.70773708251545","0.5019921875","0.5003125","31.06210992307421","18.840851146300174"
"AES","ECB","32","64","100","2.4229000009654554e-05","1.9322999914948013e-05","2.5190951432448414","3.158679113939447","0.5019921875","0.5031640625","0.2562911035572117","0.39406133673308313"
"AES","ECB","32","256","100","2.366600001550978e-05","1.9763000091188586e-05","10.31609164370826","12.353419211329715","0.4989453125","0.5057421875","1.98893933820595","0.6161048910372402"
"AES","ECB","32","1024","100","4.031499995107879e-05","3.5942000067734625e-05","24.22330401054281","27.170510771788315","0.5021875","0.494921875","2.686010712975046","2.565092791499706"
"AES","ECB","32","4096","100","4.0360999955737496e-05","2.5723999970068688e-05","96.7827854682453","151.8523559533953","0.50109375","0.497578125","11.419288839379945","10.623650332394625"
"AES","ECB","32","16384","100","4.3931999962296685e-05","4.845000003115274e-05","355.663298129147","322.49741981327804","0.4997265625","0.4998046875","16.323283164739113","29.7721477851293"
"AES","CBC","16","64","100","0.0001586330000372982","5.3558000045086376e-05","0.3847569940406426","1.1396085775910074","0.4984375","0.5000390625","0.033712279044649414","0.08505894294563068"
"AES","CBC","16","256","100","0.0004475290000300447","5.909600004088134e-05","0.5455302896205826","4.131254650587329","0.500234375","0.4969140625","0.03433429679081103","0.2533799308330983"
"AES","CBC","16","1024","100","0.0015885400000388472","0.00017939100001967745","0.6147547433342053","5.4437652942058445","0.505859375","0.498359375","0.02519434499254366","0.4357949479194114"
"AES","CBC","16","4096","100","0.006579408999969018","0.0005414120000023103","0.5937083406759474","7.21493058887378","0.5031640625","0.4930859375","0.01545374572319971","0.32329367305431045"
"AES","CBC","16","16384","100","0.02569305499994698","0.0021066460000020017","0.6081409937445058","7.4170031414794675","0.497109375","0.4926953125","0.008638803248365905","0.23901297512019778"
"AES","CBC","24","64","100","0.00013729500005865702","4.698500003541994e-05","0.44455483611146607","1.299034930381787","0.4997265625","0.4983203125","0.036945796049857635","0.2494285353286029"
"AES","CBC","24","256","100","0.00043946799999503125","5.6242000027850736e-05","0.5555367512600697","4.34089514738279","0.499140625","0.49984375","0.038969319278698886","0.2216884006582786"
"AES","CBC","24","1024","100","0.0016304560000025958","0.00018168000001423935","0.5989505389893657","5.37517888553204","0.4952734375","0.5010546875","0.027222278166001486","0.40157240354414964"
"AES","CBC","24","4096","100","0.006487765999991097","0.0005459199999950215","0.6020947734559724","7.155352432656108","0.5004296875","0.5041796875","0.013627113576300896","0.35842122658023784"
"AES","CBC","24","16384","100","0.02598170500003107","0.002128629999951954","0.6013847051215967","7.3404020427940395","0.5055859375","0.50546875","0.00991242770291367","0.25566030100504855"
"AES","CBC","32","64","100","0.0001333129999875382","3.05609999486478e-05","0.45783349152524827","1.9971583505958075","0.4987890625","0.49875","0.03381016006690647","0.050728179153474176"
"AES","CBC","32","256","100","0.00042387299997244556","5.974699996841082e-05","0.57597588196434","4.086240733912682","0.496640625","0.500703125","0.03445109287458363","0.28869059970690536"
"AES","CBC","32","1024","100","0.0016508089999751974","0.00019033199996556504","0.5915660140056617","5.130837169665007","0.4953515625","0.5030078125","0.026403686211084798","0.45730346558392715"
"AES","CBC","32","4096","100","0.006463123999965319","0.0005657399999472546","0.6043903845912535","6.904673525584527","0.500390625","0.5030078125","0.00993399518153473","0.39478813231774357"
"AES","CBC","32","16384","100","0.025628198999984305","0.0022212510000645127","0.6096799857067431","7.034324351253504","0.500546875","0.4972265625","0.007757001519767182","0.3009137268348991"
"AES","CTR","16","64","100","3.5247999985585924e-05","5.658000002767949e-05","1.7315920413912647","1.0787408310381938","0.50109375","0.5022265625","0.17964336410009069","0.09986464277571433"
"AES","CTR","16","256","100","7.530299995778478e-05","7.602700000461482e-05","3.2421102099101815","3.211235810766974","0.497890625","0.49703125","0.25166502500894206","0.3072213777613357"
"AES","CTR","16","1024","100","0.00020924599996760662","0.00021812399993905273","4.667054568073854","4.477097890524963","0.493203125","0.4956640625","0.65776435422728","0.3035920241395976"
"AES","CTR","16","4096","100","0.0007199329999912152","0.0007204230000024836","5.425852127972554","5.422161702203475","0.4968359375","0.5025390625","0.30424489868383864","0.3286653786013629"
"AES","CTR","16","16384","100","0.002837565999971048","0.0027781960000083927","5.506479849335459","5.624153227473079","0.49265625","0.50171875","0.19603765546974955","0.20967452778564027"
"AES","CTR","24","64","100","3.376499998921645e-05","5.163799998626928e-05","1.8076456765731628","1.1819814141955431","0.5014453125","0.500390625","0.08801001725903532","0.0919966119211789"
"AES","CTR","24","256","100","6.581700001333956e-05","8.458900000732683e-05","3.7093854923578777","2.8861982642997708","0.5030078125","0.4974609375","0.16199104897022767","0.6545265866888557"
"AES","CTR","24","1024","100","0.00020130699999754142","0.0002250690000164468","4.851110492987957","4.338947166996069","0.503515625","0.50453125","0.3590195738799451","0.3263102943897212"
"AES","CTR","24","4096","100","0.0007631160000255477","0.000729855000072348","5.11881548790646","5.352090483195686","0.5047265625","0.4969140625","0.33848013721133535","0.3379710359072654"
"AES","CTR","24","16384","100","0.00274101699997118","0.0026463590000093975","5.700438924736434","5.904338753715771","0.4976171875","0.4994921875","0.20110708445149453","0.1788460275602845"
"AES","CTR","32","64","100","4.184500003248104e-05","3.5978999985673e-05","1.4586009368532231","1.6964105804581693","0.497578125","0.4973828125","0.1812916371761178","0.16907064507469388"
"AES","CTR","32","256","100","7.384500006082817e-05","6.523599992760864e-05","3.3061226189842863","3.7424217498148105","0.49515625","0.5013671875","0.2421510277220181","0.22278093365651924"
"AES","CTR","32","1024","100","0.00023463299998184085","0.00020769599997038312","4.162085043772956","4.701884004214117","0.5032421875","0.505078125","0.29324491273415537","0.2894310192227187"
"AES","CTR","32","4096","100","0.0007328510000479582","0.000787149000007048","5.330210369835577","4.9625293304889215","0.4997265625","0.5038671875","0.30493879435530946","0.3607830118610773"
"AES","CTR","32","16384","100","0.0027335300000322603","0.002741355000007388","5.716052137644583","5.699736079405217","0.497578125","0.50203125","0.17304493068196594","0.20021364756256732"
"AES","GCM","16","64","100","0.00032592800002021247","0.00023248999995303165","0.18726576497329134","0.2625280926591703","0.498359375","0.49484375","0.20300947798312063","0.02523974482269492"
"AES","GCM","16","256","100","0.00015127899992876338","0.00019085300001279394","1.6138434621789195","1.2792076885541956","0.49859375","0.4980078125","0.1512103004979803","0.17697029836372205"
"AES","GCM","16","1024","100","0.00016184899997824685","0.00017035700001542863","6.033787667092499","5.732447154572787","0.500234375","0.502265625","0.9554030809658567","0.2893007066786629"
"AES","GCM","16","4096","100","0.00016798899999230345","0.0001908990000083577","23.253010614855544","20.462391106443626","0.4951953125","0.499375","2.08176752561964","1.7669863708515539"
"AES","GCM","16","16384","100","0.0001893330000439164","0.000213402999961545","82.52655372479035","73.21827716955998","0.4973046875","0.500546875","7.6331851766729315","5.211227850752644"
"AES","GCM","24","64","100","0.00014770000002499727","0.0001719129999855795","0.4132373475942464","0.35503514135126363","0.5048046875","0.4962890625","0.04458471941072262","0.026509184995183965"
"AES","GCM","24","256","100","0.00013878800000384218","0.0001956659999632393","1.7590903031475433","1.247741687599623","0.49625","0.49765625","0.14778598660970665","0.08871650534296373"
"AES","GCM","24","1024","100","0.0001423419999628095","0.0002045289999750821","6.860677103421","4.774689653393774","0.5012109375","0.49875","0.6750442356146136","0.3242917099335214"
"AES","GCM","24","4096","100","0.00016087400004835217","0.00020320799994806294","24.28142520746634","19.222914457100025","0.501015625","0.5005078125","1.8797669349601651","1.9072040792016842"
"AES","GCM","24","16384","100","0.00018382799999926646","0.0002248719999806781","84.99793285061226","69.48397311066991","0.49640625","0.4987890625","5.713285742152688","5.38411749649956"
"AES","GCM","32","64","100","0.00014480899993031925","0.00021490699999048956","0.42148731280078966","0.2840072973551398","0.5015625","0.493359375","0.03016001378520264","0.021334318320354786"
"AES","GCM","32","256","100","0.0001466850000724662","0.00019589500005167792","1.664387121242037","1.2462830849975481","0.50203125","0.5020703125","0.1300651466807991","0.11131796615227607"
"AES","GCM","32","1024","100","0.0001362299999800598","0.0001857220001420501","7.168483448160765","5.258195040184108","0.505546875","0.4941796875","0.6208402442795233","0.3245220725492072"
"AES","GCM","32","4096","100","0.00013952599998447114","0.00019392699997297313","27.99657411833461","20.142888821795825","0.50265625","0.491171875","1.542905750982987","1.43211400764861"
