algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps
AES,ECB,16,64,100,4.718500189483166e-05,1.725299982354045e-05,1.2935287442827335,3.5376547194257784,0.499921875,0.5034375,1.5436557695932376,0.1537556409423702
AES,ECB,16,256,100,1.9780000438913703e-05,1.8096000421792268e-05,12.342801798916843,13.491413533898436,0.502265625,0.497734375,1.539364379900241,0.5443306849508274
AES,ECB,16,1024,100,2.1701999939978124e-05,1.8657000036910177e-05,44.9987329601377,52.34295428354035,0.498828125,0.4994921875,5.3831110128223525,0.7185081901655423
AES,ECB,16,4096,100,2.4382000556215645e-05,3.177199745550752e-05,160.21039746076903,122.94631476885225,0.5030859375,0.4976171875,17.347282379634983,31.268306714608947
AES,ECB,16,16384,100,3.85840015951544e-05,2.8676000656560063e-05,404.9605886902689,544.8807240289119,0.502734375,0.4980859375,21.204217282513458,21.52034000711527
AES,ECB,24,64,100,2.0560999400913717e-05,1.6688999021425844e-05,2.968491708982183,3.6572089297651234,0.4973828125,0.49734375,0.17309736823398258,0.03055999280529199
AES,ECB,24,256,100,1.8998000305145977e-05,1.6977000050246716e-05,12.850859094568483,14.380669392555728,0.5040625,0.4969921875,0.8194935789262011,0.09634305777679762
AES,ECB,24,1024,100,2.071899827569723e-05,2.0257000578567385e-05,47.13367350126568,48.208642548652406,0.4996875,0.4972265625,2.4141691483747936,3.9274921906318667
AES,ECB,24,4096,100,2.298200153745711e-05,2.1167000522837042e-05,169.9699651326459,184.54433332609187,0.5059765625,0.496640625,9.795636983146677,1.151343337081465
AES,ECB,24,16384,100,3.9525998290628194e-05,2.8015999123454095e-05,395.3094336824065,557.7170362958518,0.5031640625,0.4984375,14.102127097733634,9.811114495415055
AES,ECB,32,64,100,1.9428998930379747e-05,1.6737000551074742e-05,3.1414462715607883,3.6467200956195653,0.5057421875,0.502109375,0.19296897107766683,0.025046379541409758
AES,ECB,32,256,100,1.9943998195230962e-05,3.0410002218559384e-05,12.24130801708452,8.02830013774217,0.50203125,0.504296875,0.7205117253508169,1.7951305985907395
AES,ECB,32,1024,100,2.0487001165747643e-05,1.9042002968490123e-05,47.667420531645284,51.28465222991368,0.503125,0.4975390625,2.482446385646161,0.33722809712308943
AES,ECB,32,4096,100,2.3999999975785612e-05,2.1287997951731087e-05,162.76041683088098,183.4954141228839,0.496953125,0.5005078125,11.678943293535166,1.3029607320398697
AES,ECB,32,16384,100,4.002400208264589e-05,3.005300066433847e-05,390.3907452267219,519.9148056633479,0.501953125,0.507265625,13.63929161472097,12.468752398115358
AES,CBC,16,64,100,0.00012522400240413844,2.9784999787807466e-05,0.4874078058375723,2.0491910923224124,0.4954296875,0.5063671875,0.050651336422836,0.05377349490920026
AES,CBC,16,256,100,0.0003674049989785999,5.162099958397448e-05,0.6645000086518157,4.729482709896854,0.501484375,0.5058984375,0.045146464288240845,0.11771736822772727
AES,CBC,16,1024,100,0.0026031420030631124,0.0001884239970240742,0.37514760963899807,5.182792613592781,0.50109375,0.4983984375,0.07981471274818565,0.3212840268905814
AES,CBC,16,4096,100,0.005486280997283757,0.00047150100232101977,0.7120032681399246,8.284711974674538,0.497265625,0.5009375,0.01575527589659961,0.23463024512407635
AES,CBC,16,16384,100,0.021574284998932852,0.0017375289986375718,0.7242418462893613,8.992655669201405,0.50375,0.5066796875,0.013371703889972521,0.047234657728236304
AES,CBC,24,64,100,0.00010647000162862241,3.067099838517606e-05,0.5732615320407008,1.9899957439761586,0.500703125,0.4919140625,0.01621724074435931,0.04934416806309793
AES,CBC,24,256,100,0.00036147000268101694,6.01189979352057e-05,0.675410471655222,4.060956326370024,0.4971484375,0.50390625,0.029199709337071104,0.3690241556674837
AES,CBC,24,1024,100,0.0013946869946084917,0.00013229799922555684,0.7002019118089897,7.3815364232005045,0.499921875,0.4983984375,0.021379240181166295,0.049273439197808994
AES,CBC,24,4096,100,0.005576898001600057,0.0005204059986863286,0.7004341838203362,7.5061586719996045,0.500859375,0.4966796875,0.028389994454644008,0.3558541789583064
AES,CBC,24,16384,100,0.02170969300554134,0.0017283140029758215,0.7197245947241981,9.040602560123206,0.5020703125,0.49640625,0.016053093046615462,0.07013809983948456
AES,CBC,32,64,100,0.00010521199903450906,3.050999832339585e-05,0.5801159260359718,2.000496873288802,0.501328125,0.4959765625,0.011119924550620261,0.03943373390129963
AES,CBC,32,256,100,0.00034475199761800466,5.202100262977183e-05,0.7081630467316827,4.693116484846014,0.500703125,0.50171875,0.015431373402672815,0.11582119518297784
AES,CBC,32,1024,100,0.0013124599982984363,0.000136481998488307,0.7440702964403357,7.155247657687738,0.49921875,0.4998046875,0.012900222408714513,0.11263325730947878
AES,CBC,32,4096,100,0.005210460993694142,0.00045469899894669654,0.7496937420177336,8.590848031442272,0.4985546875,0.502265625,0.013343945545829735,0.0596875671188911
AES,CBC,32,16384,100,0.02081984900170937,0.0017242809990420938,0.7504857503393585,9.06174806118046,0.4976171875,0.5071875,0.009721798295495132,0.03431625084822895
AES,CTR,16,64,100,3.314699977636337e-05,3.1431998359039426e-05,1.8413478342472265,1.9418159657814789,0.5031640625,0.5029296875,0.1365670206079494,0.06783661187121624
AES,CTR,16,256,100,5.9160999953746795e-05,5.967999692074955e-05,4.1267156605005635,4.090828377960542,0.5003125,0.500390625,0.15692227944682058,0.1679168130877903
AES,CTR,16,1024,100,0.00020541000529192388,0.00016936900094151496,4.754210967533603,5.765886877594667,0.4993359375,0.5006640625,0.33211562188974664,0.17347038984773694
AES,CTR,16,4096,100,0.0005972480005584657,0.000574894001474604,6.5404153657231205,6.7947308373029855,0.4972265625,0.4983984375,0.16064414394252782,0.04657767954719881
AES,CTR,16,16384,100,0.0022068889986258,0.002363278002012521,7.080102356633922,6.611579334591215,0.49421875,0.4948828125,0.04780033338675143,0.2394972109800984
AES,CTR,24,64,100,3.2409998821094634e-05,3.066999837756157e-05,1.8832199466256743,1.990060628586594,0.502578125,0.502109375,0.06548560190496955,0.0072270432978459075
AES,CTR,24,256,100,6.445899954997003e-05,5.897599970921874e-05,3.7875335749003805,4.139660645071483,0.5063671875,0.500859375,0.1391152512029448,0.041012037674562164
AES,CTR,24,1024,100,0.00016999099869281054,0.00016562299919314682,5.7447894742046826,5.896297644393873,0.4936328125,0.5038671875,0.14853187822637842,0.09941021566441322
AES,CTR,24,4096,100,0.0008107490045949817,0.0006501600006595254,4.818075603992149,6.008136452623172,0.5020703125,0.50171875,0.3532971922456611,0.2502356917478976
AES,CTR,24,16384,100,0.0022450060036499054,0.00226679100189358,6.959892300776502,6.893004245626326,0.5034765625,0.493984375,0.10547457204106228,0.148072148087301
AES,CTR,32,64,100,3.3711998257786034e-05,3.117399755865335e-05,1.8104876425088057,1.9578867334920194,0.5030859375,0.4983984375,0.06745929888719623,0.009166180241006598
AES,CTR,32,256,100,6.170399952679872e-05,5.845000152476132e-05,3.9566418201783997,4.176913920123237,0.5005078125,0.4980078125,0.12007960092134722,0.03857323852950826
AES,CTR,32,1024,100,0.00017901199986226858,0.0001779539987910539,5.455290710965549,5.487724393013718,0.500859375,0.494453125,0.19959444416556602,0.28246282940166834
AES,CTR,32,4096,100,0.0006312859978061169,0.0006156389974057674,6.187765946932508,6.345033398567168,0.496015625,0.4989453125,0.2841286907753386,0.17474408275572045
AES,CTR,32,16384,100,0.002398337997728959,0.002423232999863103,6.514928260652031,6.447997365867299,0.4962890625,0.4994921875,0.14973084826399644,0.16607263614059778
AES,GCM,16,64,100,0.0002487119974102825,0.00015523099573329092,0.24540495386442754,0.39318923364291974,0.504140625,0.4944140625,0.26518876136605546,0.020021525980678044
AES,GCM,16,256,100,0.00011367200175300241,0.00014224800164811313,2.147763928099837,1.7163026697833292,0.4993359375,0.50625,0.0453082595617238,0.015662119779497607
AES,GCM,16,1024,100,0.00012647999683395027,0.00017228299984708428,7.721082577841013,5.668362524838677,0.5009765625,0.4993359375,0.35183306035369066,0.3377719988864475
AES,GCM,16,4096,100,0.00012382800108753144,0.0001607450016308576,31.54577289218093,24.300911134832653,0.5030078125,0.50078125,0.8118982534979702,1.1131712753331393
AES,GCM,16,16384,100,0.00015169500024057923,0.0001945569983217865,103.00273558930539,80.31065515390567,0.496796875,0.501640625,3.1960498101499226,6.272070683708298
