algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps,extra
AES,ECB,16,64,100,4.450800595805049e-05,1.9844002090394496e-05,1.371329830132732,3.07574832798189,0.501015625,0.498125,1.4805804090562324,0.26857386264304167,{}
AES,ECB,16,256,100,1.975999679416418e-05,1.7044011037796736e-05,12.355296791956125,14.324129716801677,0.497421875,0.4970703125,1.35636376411649,0.07723903601784311,{}
AES,ECB,16,1024,100,2.1289999131113292e-05,1.9368992652744055e-05,45.86954156202137,50.41885850793835,0.502421875,0.4930078125,4.706457825340179,0.2794244526251906,{}
AES,ECB,16,4096,100,2.3997004609555007e-05,2.1218988113105297e-05,162.7807329938433,184.09219040880734,0.4966796875,0.49796875,16.80790901606062,1.38668406737323,{}
AES,ECB,16,16384,100,4.080700222402811e-05,2.7238000184297563e-05,382.89997177983435,573.6471067728261,0.5029296875,0.49796875,26.599019091992584,6.072575494991058,{}
AES,ECB,24,64,100,1.7907002475112678e-05,1.990300137549639e-05,3.40845187991833,3.06663076078282,0.50109375,0.5021484375,0.15888059901608895,0.2419066233112357,{}
AES,ECB,24,256,100,1.8537002615630628e-05,1.7102020792663096e-05,13.170447782865264,14.27554251979031,0.5034765625,0.4993359375,0.6454617408535264,0.07841205036442324,{}
AES,ECB,24,1024,100,2.0776011515408753e-05,1.917001325637102e-05,47.004329934825165,50.942192211340604,0.495078125,0.5006640625,2.6861727985734527,0.271149266824651,{}
AES,ECB,24,4096,100,2.8076015878468754e-05,2.1188007667660714e-05,139.1312078219641,184.36136428070654,0.4993359375,0.49921875,11.329259506945837,1.287062912083964,{}
AES,ECB,24,16384,100,3.746400820091367e-05,3.6569004878401755e-05,417.06695973921285,427.27441044556224,0.5024609375,0.503046875,12.724472124829433,18.23258853185095,{}
AES,ECB,32,64,100,1.797097269445658e-05,1.6701000276952982e-05,3.396319013317917,3.6545808776631894,0.5051171875,0.500703125,0.1674937720879347,0.01930121687825055,{}
AES,ECB,32,256,100,2.038699109107256e-05,1.713200472295284e-05,11.975314253554018,14.2505578855526,0.5084375,0.5036328125,0.9360757873662319,0.07989942294809935,{}
AES,ECB,32,1024,100,2.8660022653639317e-05,2.0472987089306116e-05,34.074030987410744,47.70004961855805,0.49546875,0.4971875,2.484016073365847,1.4149843000423128,{}
AES,ECB,32,4096,100,2.4022008292376996e-05,2.229300793260336e-05,162.61130012346163,175.2231018716473,0.4967578125,0.5029296875,11.279868222413779,2.2972793205342317,{}
AES,ECB,32,16384,100,3.985001239925623e-05,2.952398732304573e-05,392.0952355912348,529.2306838176797,0.5073828125,0.5026953125,15.806560588198403,4.349157271270301,{}
AES,CBC,16,64,100,0.00012297200970351696,3.496100660413504e-05,0.49633372990450864,1.7458066050873096,0.5011328125,0.501640625,0.02935108709871221,0.18892295868412146,{}
AES,CBC,16,256,100,0.0003465170180425048,4.911999683827162e-05,0.7045559446954868,4.970289916830348,0.497734375,0.5030859375,0.02108740599031822,0.028823367821356964,{}
AES,CBC,16,1024,100,0.001375999990850687,0.0001365719991736114,0.7097111239050649,7.150532363215874,0.4979296875,0.5003125,0.023966918669591088,0.060760356361361414,{}
AES,CBC,16,4096,100,0.0053167669987306,0.0005081659951247275,0.7347040035669484,7.686956698157705,0.4994140625,0.4941015625,0.018366213653308726,0.3714476526131159,{}
AES,CBC,16,16384,100,0.02075604601530358,0.0018633599975146353,0.752792703797225,8.3853898446037,0.5027734375,0.4996484375,0.007026205106417145,0.15385721999668467,{}
AES,CBC,24,64,100,0.0001160100125707686,3.1077011954039335e-05,0.5261197279223399,1.9639969357500202,0.4991015625,0.50046875,0.02847195339764491,0.0867559079385699,{}
AES,CBC,24,256,100,0.00035347199300304053,5.1503004506230355e-05,0.690692982280777,4.740318110382592,0.492265625,0.5,0.022868627479542093,0.028087505997903457,{}
AES,CBC,24,1024,100,0.0013749249931424856,0.0001444180030375719,0.7102660180523733,6.762055141739751,0.499453125,0.500859375,0.020426952792849114,0.26624843495910466,{}
AES,CBC,24,4096,100,0.005039747988339513,0.0004885529866442085,0.7750883593858081,7.995550343129412,0.499140625,0.4983203125,0.005178622680199696,0.32992915724192995,{}
AES,CBC,24,16384,100,0.02141836499562487,0.0018218500004149973,0.7295141343978273,8.57644701618728,0.4975390625,0.498203125,0.013831641734123693,0.1366322840410422,{}
AES,CBC,32,64,100,0.00011040399316698312,2.881899010390043e-05,0.5528346801522472,2.117879774063955,0.5008984375,0.5020703125,0.02085530927224868,0.01188586210558681,{}
AES,CBC,32,256,100,0.0003541799960657954,5.437600892037153e-05,0.6893122923708159,4.489859220038025,0.5052734375,0.493984375,0.023981427515473448,0.19768035017927527,{}
AES,CBC,32,1024,100,0.0013326969905756414,0.00014029699843376875,0.7327715954233425,6.960679921181739,0.5003515625,0.501875,0.017116341715991756,0.1520395727034231,{}
