algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps
AES,ECB,16,64,100,6.44589996227296e-05,2.0228999783284963e-05,0.9468833926562787,3.0172107817427922,0.497890625,0.500703125,1.0332135020146247,0.1627407816626974
AES,ECB,16,256,100,2.0729000389110298e-05,1.805199972295668e-05,11.777732665211198,13.524298069289632,0.5043359375,0.50015625,1.2292306041163579,0.09462363327234294
AES,ECB,16,1024,100,2.44239998573903e-05,2.0810999121749773e-05,39.98372525802764,46.925305906115064,0.4971484375,0.5041796875,4.998130108406379,1.4667803803581445
AES,ECB,16,4096,100,4.1256999829784035e-05,3.0852000272716395e-05,94.68090302533392,126.61253615553888,0.500078125,0.503828125,20.10141929231738,14.814941596770831
AES,ECB,16,16384,100,6.342699962260667e-05,0.0001012590005848324,246.34619472731504,154.30727056119565,0.502890625,0.49890625,18.234385186691107,89.19655825968543
AES,ECB,24,64,100,3.222999963327311e-05,3.2526999930269085e-05,1.893737416831661,1.8764459181863158,0.502734375,0.49921875,0.1512711052318883,0.1049569204293852
AES,ECB,24,256,100,3.969199962739367e-05,1.8284999750903807e-05,6.150877438573413,13.351962172596277,0.5038671875,0.5041015625,3.6998962392796093,0.161583367220357
AES,ECB,24,1024,100,3.5791999907814896e-05,4.2352000018581745e-05,27.284379261153703,23.058238089618854,0.5002734375,0.499140625,1.0451685061764733,10.132450531163078
AES,ECB,24,4096,100,2.48759999522008e-05,2.3141999772633426e-05,157.0288634630107,168.79483356573775,0.499921875,0.5041796875,7.226512587003823,5.323932831519788
AES,ECB,24,16384,100,4.370900031062774e-05,3.254599949286785e-05,357.477862430105,480.08972664748154,0.5004296875,0.5010546875,19.213329148767592,20.494465703250523
AES,ECB,32,64,100,2.0894000408588907e-05,3.0256000100052917e-05,2.9211809637425987,2.017290985198445,0.497734375,0.4965625,0.14916490950419176,0.3903467094871359
AES,ECB,32,256,100,2.7730999936466104e-05,3.595800008042716e-05,8.80388826797971,6.789605218697685,0.49703125,0.4950390625,1.077266914952968,1.0045630610988985
AES,ECB,32,1024,100,2.1241000067675485e-05,2.3344000364886597e-05,45.975354121208774,41.83355400683246,0.4923046875,0.499375,1.9512381474853886,7.058401219815911
AES,ECB,32,4096,100,2.482300034898799e-05,2.20979998994153e-05,157.3641358853405,176.76939169971473,0.5,0.496328125,13.351350093074828,1.0248508252855235
AES,ECB,32,16384,100,4.7417000168934464e-05,3.2170999693335036e-05,329.52316562271295,485.6858707824699,0.5009375,0.504296875,15.510114983716434,12.809163790109158
AES,CBC,16,64,100,0.00014922700014722068,4.2048999748658386e-05,0.4090087999476331,1.4515245693079153,0.49703125,0.5046875,0.04637006238233443,0.29560171425657916
AES,CBC,16,256,100,0.0004711749999114545,5.81889996828977e-05,0.518152756504229,4.195649114617024,0.5008203125,0.505546875,0.04003594570176464,0.2378803199761196
AES,CBC,16,1024,100,0.0014102629998524207,0.00013518700019631068,0.6924683552657865,7.223789998904428,0.5003515625,0.49734375,0.024947466252753927,0.04737054179320284
AES,CBC,16,4096,100,0.00527145499989274,0.000456521000014618,0.7410193201079174,8.556561472254113,0.5041015625,0.495859375,0.0062352978952657625,0.03251839391130819
AES,CBC,16,16384,100,0.020931493000025513,0.0017460389999178006,0.7464828237517962,8.948826458478642,0.4946484375,0.5047265625,0.0031088820728656214,0.09273531105100376
AES,CBC,24,64,100,0.00011408500024117529,3.0374999842024408e-05,0.534997204899609,2.0093878705328145,0.4983203125,0.4982421875,0.015997683609995754,0.009953981619804243
