algorithm,mode,key_size_bytes,message_size_bytes,repetitions,avg_encrypt_time_s,avg_decrypt_time_s,throughput_encrypt_mbps,throughput_decrypt_mbps,avalanche_score,key_avalanche_score,ci95_encrypt_mbps,ci95_decrypt_mbps,extra
AES,GCM,24,1024,100,0.00020271800458431243,0.00018906999961473047,4.817344675439709,5.165084370814776,0.5017578125,0.4983984375,0.5909269703557958,0.5387132675986415,{}
AES,GCM,24,4096,100,0.0002595340006519109,0.0003227590024471283,15.051014472816972,12.102683334572175,0.5014453125,0.4995703125,3.2041638289828236,1.8026438328736756,{}
AES,GCM,24,16384,100,0.0002586530020926148,0.0002522659976966679,60.40911906526112,61.938589198168366,0.49890625,0.500078125,10.850003169928453,8.647662162356685,{}
AES,GCM,32,64,100,0.0003590270015411079,0.0004982030007522554,0.17000157644970776,0.12251061546767228,0.4991796875,0.5059765625,0.036108532709656506,0.016941410241788253,{}
AES,GCM,32,256,100,0.0003557909990195185,0.0004895350022707135,0.6861911225207993,0.4987194457343214,0.498203125,0.5004296875,0.10615835657883337,0.08057021896421261,{}
AES,GCM,32,1024,100,0.00018347099889069794,0.00021889100316911935,5.322707708054628,4.461409952265098,0.5018359375,0.499609375,0.6194454499688958,0.4565408497268645,{}
AES,GCM,32,4096,100,0.00020058399764820932,0.00026728399912826715,19.474385024726185,14.614604737807094,0.4990625,0.4975,2.0698016071891443,2.1384587026180664,{}
AES,GCM,32,16384,100,0.00034186999895609917,0.00031506799976341424,45.70450770091255,49.59246896458184,0.49859375,0.5031640625,5.868997712922206,6.725949666389839,{}
DES,ECB,8,64,100,3.330199746415019e-05,2.8067000675946475e-05,1.8327776379090994,2.174623393311397,0.49109375,0.44265625,0.41746494482548685,0.18614636380015914,{}
DES,ECB,8,256,100,3.862500074319541e-05,5.161700071766972e-05,6.320792758638597,4.729849111833902,0.494140625,0.4184375,1.1700238155876812,1.1081611249580277,{}
DES,ECB,8,1024,100,8.576799998991191e-05,6.861599744297565e-05,11.38609388250704,14.232286003152353,0.494609375,0.441953125,3.2142820944032366,1.9579175260499888,{}
DES,ECB,8,4096,100,0.000163005004869774,0.00017777100089006126,23.963988118774232,21.97349387944178,0.498515625,0.442578125,2.946373034870733,1.8294308457743216,{}
DES,ECB,8,16384,100,0.0005535769998095929,0.0005152119987178594,28.22552238509609,30.327321644068636,0.506796875,0.457109375,2.389659414612663,2.179553624991106,{}
DES,CBC,8,64,100,0.0005321819975506514,0.0001795749960001558,0.11468850229979992,0.33988671925097547,0.504140625,0.448125,0.017799137923503662,0.09341691419090528,{}
DES,CBC,8,256,100,0.002340114995604381,0.0001300060038920492,0.1043284733692952,1.8779180783275422,0.50078125,0.42984375,0.01141018119949205,0.3806446170219354,{}
DES,CBC,8,1024,100,0.0046864509978331624,0.0004456299974117428,0.20837996608766965,2.1914200248456313,0.501484375,0.4240625,0.009505043390803993,0.3766274324312026,{}
DES,CBC,8,4096,100,0.02096035100170411,0.0009208619990386069,0.1863637684160163,4.241949395325446,0.499375,0.436875,0.010193799894085453,0.3453254387689985,{}
DES,CBC,8,16384,100,0.08066627799766138,0.003353260000003502,0.19369928039140455,4.6596446443114115,0.493984375,0.4421875,0.011304613465366504,0.21944190753525503,{}
