platform,algorithm,mode,key_size_bits,message_size_bytes,samples,source_files_count,source_files,repetitions_min,repetitions_max,throughput_encrypt_mbps_mean,ci95_encrypt_mbps_mean,ic95_relative_pct_mean,threshold_rel_ic95_pct,confidence_95_condition,threshold_condition,overall_status
arm,3DES,ECB,128,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,6.6172263655059,0.1625637371412205,2.94278693522454,10.0,PASS,PASS,PASS
arm,3DES,ECB,128,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,9.062941689190726,0.13912125928182487,1.7611783547352229,10.0,PASS,PASS,PASS
arm,3DES,ECB,192,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.321204323116466,0.011095943414101778,3.961483010178828,10.0,PASS,PASS,PASS
arm,3DES,ECB,192,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,1.1027087316226718,0.03698105109503446,4.031685766428525,10.0,PASS,PASS,PASS
arm,3DES,ECB,192,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,3.208928615228602,0.10360676243608603,3.9045554065584063,10.0,PASS,PASS,PASS
arm,3DES,ECB,192,4096,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,6.3998689465880645,0.14093490943763562,2.6339169223837606,10.0,PASS,PASS,PASS
arm,3DES,ECB,192,16384,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,8.832896111748836,0.13899838366117803,1.7812594928318912,10.0,PASS,PASS,PASS
arm,AES,CBC,128,64,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.25096149912207516,0.0074535427678053085,3.176656171165708,10.0,PASS,PASS,PASS
arm,AES,CBC,128,256,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.31369876547576997,0.00659935432392702,2.3438205207918457,10.0,PASS,PASS,PASS
arm,AES,CBC,128,1024,3,3,"raspberry_experience1_20260718.csv, raspberry_experience2_20260718.csv, raspberry_experience3_20260718.csv",100,100,0.34115112022739763,0.003379063454702107,1.0550793660637583,10.0,PASS,PASS,PASS
