source_csv,platform,algorithm,mode,key_size_bits,message_size_bytes,repetitions,throughput_encrypt_mbps,ci95_encrypt_mbps,ic95_relative_pct
raspberry_experience2_20260801.csv,arm,3DES,CBC,128,64,100,0.41380302789579954,0.009587604455185824,2.316948840113392
raspberry_experience2_20260801.csv,arm,3DES,CBC,128,256,100,0.4945605668228267,0.007667136154774316,1.5502926575868758
raspberry_experience2_20260801.csv,arm,3DES,CBC,128,1024,100,0.5209240908125238,0.0032416219954664234,0.6222829876057807
raspberry_experience2_20260801.csv,arm,3DES,CBC,128,4096,100,0.5331800741188283,0.001483101344998338,0.27816143494286016
raspberry_experience2_20260801.csv,arm,3DES,CBC,128,16384,100,0.5384747577284786,0.0010519758136540592,0.19536214066779137
raspberry_experience2_20260801.csv,arm,3DES,CBC,192,64,100,0.4144100692327521,0.01091644613569578,2.6342135353773446
raspberry_experience2_20260801.csv,arm,3DES,CBC,192,256,100,0.49397288461734623,0.0071586099369030974,1.4491908685328914
raspberry_experience2_20260801.csv,arm,3DES,CBC,192,1024,100,0.5265325525749983,0.0035314179054330035,0.6706931771193757
raspberry_experience2_20260801.csv,arm,3DES,CBC,192,4096,100,0.5319573190920289,0.0014355126721602213,0.26985485877145654
raspberry_experience2_20260801.csv,arm,3DES,CBC,192,16384,100,0.5407142496170685,0.0006747573750485727,0.1247900116422737
raspberry_experience2_20260801.csv,arm,3DES,CTR,128,64,100,0.38177414373813295,0.013454662334899819,3.5242466142831974
raspberry_experience2_20260801.csv,arm,3DES,CTR,128,256,100,1.066150625279846,0.05561425798579418,5.216360302860245
raspberry_experience2_20260801.csv,arm,3DES,CTR,128,1024,100,2.141610213676979,0.08615389692658171,4.022856091009304
raspberry_experience2_20260801.csv,arm,3DES,CTR,128,4096,100,2.881625261292166,0.05540055851123234,1.922545559806408
raspberry_experience2_20260801.csv,arm,3DES,CTR,128,16384,100,3.1391706053691557,0.01636116377662597,0.5211938385458331
raspberry_experience2_20260801.csv,arm,3DES,CTR,192,64,100,0.3369551502559053,0.013130330952703254,3.8967592401336617
raspberry_experience2_20260801.csv,arm,3DES,CTR,192,256,100,0.9483553395425488,0.05058024171411799,5.333469386961644
raspberry_experience2_20260801.csv,arm,3DES,CTR,192,1024,100,2.0445541921839694,0.0724797470516747,3.5450147190401773
raspberry_experience2_20260801.csv,arm,3DES,CTR,192,4096,100,2.8535574271330657,0.047779219634649386,1.6743738598123319
raspberry_experience2_20260801.csv,arm,3DES,CTR,192,16384,100,3.1260967160084063,0.01669771722730339,0.5341394954863734
raspberry_experience2_20260801.csv,arm,ChaCha20,Stream,256,64,100,2.1413717949023994,0.22962938846716835,10.72347123529917
raspberry_experience2_20260801.csv,arm,ChaCha20,Stream,256,256,100,8.773872118784892,0.21780714953673738,2.4824518364065447
raspberry_experience2_20260801.csv,arm,ChaCha20,Stream,256,1024,100,27.308359458231436,0.5672569889446081,2.0772283659596487
raspberry_experience2_20260801.csv,arm,ChaCha20,Stream,256,4096,100,64.64794611703648,1.9389839814918441,2.999297112984181
raspberry_experience2_20260801.csv,arm,ChaCha20,Stream,256,16384,100,87.0533092728677,2.859929383254534,3.285262107945966
raspberry_experience3_20260801.csv,arm,AES,ECB,128,64,100,1.1916574285788322,0.5306867787284922,44.53350149139657
raspberry_experience3_20260801.csv,arm,AES,ECB,128,256,100,5.802648309593121,0.4636151135462079,7.989715881621581
raspberry_experience3_20260801.csv,arm,AES,ECB,128,1024,100,19.234094776908684,1.2512715939942287,6.505487305263939
raspberry_experience3_20260801.csv,arm,AES,ECB,128,4096,100,42.9840557622076,2.0840860483591492,4.848509549421153
raspberry_experience3_20260801.csv,arm,AES,ECB,128,16384,100,67.57956677580577,2.8205366391035867,4.173653034001647
raspberry_experience3_20260801.csv,arm,AES,ECB,192,64,100,1.6297658876255463,0.05065406760719325,3.108057911372329
raspberry_experience3_20260801.csv,arm,AES,ECB,192,256,100,6.0904668002323,0.1659599980181315,2.7249142547136374
raspberry_experience3_20260801.csv,arm,AES,ECB,192,1024,100,19.1433258183205,0.46275521544778525,2.4173188078161445
raspberry_experience3_20260801.csv,arm,AES,ECB,192,4096,100,41.381086409463315,1.2254084014588646,2.9612765342444702
raspberry_experience3_20260801.csv,arm,AES,ECB,192,16384,100,61.78811197570505,2.6382735347075226,4.26987239186866
raspberry_experience3_20260801.csv,arm,AES,ECB,256,64,100,1.5924521653136583,0.0562630425170502,3.533107225608144
raspberry_experience3_20260801.csv,arm,AES,ECB,256,256,100,5.942233022696294,0.16542448588074807,2.7838774623767035
raspberry_experience3_20260801.csv,arm,AES,ECB,256,1024,100,18.270299690644602,0.4118143076170061,2.254009592562281
raspberry_experience3_20260801.csv,arm,AES,ECB,256,4096,100,37.83255970074084,1.2074203739124916,3.191484751397479
