platform,algorithm,mode,key_size_bits,message_size_bytes,samples,source_files_count,source_files,repetitions_min,repetitions_max,throughput_encrypt_mbps_mean,ci95_encrypt_mbps_mean,ic95_relative_pct_mean,threshold_rel_ic95_pct,confidence_95_condition,threshold_condition,overall_status
arm,DES,ECB,64,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,30.763210657494863,0.9943172922000793,3.2521589841686094,10.0,PASS,PASS,PASS
arm,Twofish,CBC,128,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.6073397475390129,0.016040705154151163,2.64218391909268,10.0,PASS,PASS,PASS
arm,Twofish,CBC,128,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7817885791676065,0.011525329671442375,1.4747511926531018,10.0,PASS,PASS,PASS
arm,Twofish,CBC,128,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8404240202170107,0.006915545083492097,0.8229641985111303,10.0,PASS,PASS,PASS
arm,Twofish,CBC,128,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8736404058673582,0.0030398166045897813,0.348228774351718,10.0,PASS,PASS,PASS
arm,Twofish,CBC,128,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8861806775059856,0.002898666363599711,0.32966028525940544,10.0,PASS,PASS,PASS
arm,Twofish,CBC,192,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.6032606829018604,0.01589516146519161,2.6377236280809253,10.0,PASS,PASS,PASS
arm,Twofish,CBC,192,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7833631493954524,0.012132456077178666,1.5527976930655816,10.0,PASS,PASS,PASS
arm,Twofish,CBC,192,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8335566588597411,0.007582287800059752,0.9135107471320358,10.0,PASS,PASS,PASS
arm,Twofish,CBC,192,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8654796495934788,0.006682914182668215,0.7762001676029714,10.0,PASS,PASS,PASS
arm,Twofish,CBC,192,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8480465345630833,0.007370669953201389,0.9366795934746754,10.0,PASS,PASS,PASS
arm,Twofish,CBC,256,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.5822882590549024,0.024248695016143674,4.320698140194808,10.0,PASS,PASS,PASS
arm,Twofish,CBC,256,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7457320572973997,0.011887557150226472,1.6405310548724181,10.0,PASS,PASS,PASS
arm,Twofish,CBC,256,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7909277943055768,0.008497768877075039,1.125828922232902,10.0,PASS,PASS,PASS
arm,Twofish,CBC,256,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8554612192797131,0.005123164214323121,0.6096764228923875,10.0,PASS,PASS,PASS
arm,Twofish,CBC,256,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8715154633619377,0.004295531893855187,0.5036071873253722,10.0,PASS,PASS,PASS
arm,Twofish,CTR,128,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7761775545983851,0.04147788758988804,5.7849597428555155,10.0,PASS,PASS,PASS
arm,Twofish,CTR,128,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9537688037004058,0.025513644896932988,2.7898939558575964,10.0,PASS,PASS,PASS
arm,Twofish,CTR,128,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.0452590434986702,0.017320930602667883,1.6574021008269202,10.0,PASS,PASS,PASS
arm,Twofish,CTR,128,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.0927424177427365,0.005193818289131738,0.4765930551375382,10.0,PASS,PASS,PASS
arm,Twofish,CTR,128,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.1210237032446264,0.0030075721919355855,0.2682503466342705,10.0,PASS,PASS,PASS
arm,Twofish,CTR,192,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.7969594987241774,0.03165917936865873,3.973956171306407,10.0,PASS,PASS,PASS
arm,Twofish,CTR,192,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9664558106309186,0.023650473755405983,2.4732237471969647,10.0,PASS,PASS,PASS
arm,Twofish,CTR,192,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9738648178910007,0.016518655656423412,1.7494815320677752,10.0,PASS,PASS,PASS
arm,Twofish,CTR,192,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.1053878383708207,0.0074438657000130215,0.6748677194390211,10.0,PASS,PASS,PASS
arm,Twofish,CTR,192,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.1103606714304872,0.0028025663893647794,0.25240889197972743,10.0,PASS,PASS,PASS
arm,Twofish,CTR,256,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.8240339375688808,0.021079361347500766,2.557389421589587,10.0,PASS,PASS,PASS
arm,Twofish,CTR,256,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.0019727085892045,0.019473398253844906,1.9438989103064124,10.0,PASS,PASS,PASS
arm,Twofish,CTR,256,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.0619737728373881,0.015736443643271526,1.4817605385750146,10.0,PASS,PASS,PASS
arm,Twofish,CTR,256,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.0915426496798903,0.008270902900143613,0.7667594396598633,10.0,PASS,PASS,PASS
arm,Twofish,CTR,256,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.1086825825432847,0.005228459752496106,0.47552338324523086,10.0,PASS,PASS,PASS
arm,Twofish,ECB,128,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9498158691580317,0.05894022715607622,6.218441505196398,10.0,PASS,PASS,PASS
arm,Twofish,ECB,128,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.264749046673506,0.016672911682916618,1.3228542536178038,10.0,PASS,PASS,PASS
arm,Twofish,ECB,128,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.3352145479219117,0.01718725922621911,1.2909984562662984,10.0,PASS,PASS,PASS
arm,Twofish,ECB,128,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.4060958421354286,0.007013664263877493,0.49882034947406356,10.0,PASS,PASS,PASS
arm,Twofish,ECB,128,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.4451781140601516,0.0054838277908709375,0.38022167174231236,10.0,PASS,PASS,PASS
arm,Twofish,ECB,192,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9644801133889654,0.025329992170828583,2.633794915933426,10.0,PASS,PASS,PASS
arm,Twofish,ECB,192,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.2906606297379855,0.018259662578322806,1.4172352847159029,10.0,PASS,PASS,PASS
arm,Twofish,ECB,192,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.3412867685038041,0.014705677963065768,1.0975715964358992,10.0,PASS,PASS,PASS
arm,Twofish,ECB,192,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.4339353130113228,0.006674673662612804,0.46545346177234936,10.0,PASS,PASS,PASS
arm,Twofish,ECB,192,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.437808245050454,0.003777109902325255,0.2627955716188606,10.0,PASS,PASS,PASS
arm,Twofish,ECB,256,64,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,0.9723580183237739,0.026293603199489413,2.703672646441705,10.0,PASS,PASS,PASS
arm,Twofish,ECB,256,256,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.2655137008755624,0.01906914954513614,1.5087297736870033,10.0,PASS,PASS,PASS
arm,Twofish,ECB,256,1024,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.3561797710019416,0.01447619173838696,1.0675159486823234,10.0,PASS,PASS,PASS
arm,Twofish,ECB,256,4096,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.416703402625907,0.01103501249109251,0.779818709162983,10.0,PASS,PASS,PASS
arm,Twofish,ECB,256,16384,3,3,"raspberry_experience7_20260801.csv, raspberry_experience8_20260801.csv, raspberry_experience9_20260801.csv",100,100,1.4350060524949761,0.00411852575719623,0.2872600220784394,10.0,PASS,PASS,PASS
x86,3DES,CBC,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.6573946033220656,0.043064984220815845,6.634840042225662,10.0,PASS,PASS,PASS
x86,3DES,CBC,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.7500537786205125,0.04329451906742877,5.769782653287318,10.0,PASS,PASS,PASS
x86,3DES,CBC,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.7850590577200954,0.030474857637133503,3.8799740559869687,10.0,PASS,PASS,PASS
x86,3DES,CBC,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.8219718713659286,0.014905464605423366,1.8149097836032284,10.0,PASS,PASS,PASS
x86,3DES,CBC,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.8253837492480401,0.008705794016127614,1.0552179723017618,10.0,PASS,PASS,PASS
x86,3DES,CBC,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.6677147711110557,0.059068949017014684,8.84554368378949,10.0,PASS,PASS,PASS
x86,3DES,CBC,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.7835612342673791,0.04707972384445815,6.002032649765622,10.0,PASS,PASS,PASS
x86,3DES,CBC,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.8143624713445488,0.035465641108011696,4.432369998767124,10.0,PASS,PASS,PASS
x86,3DES,CBC,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.8170356676744671,0.017378767294865784,2.127250756827739,10.0,PASS,PASS,PASS
x86,3DES,CBC,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.8148830589993672,0.010662808059262946,1.311289899079435,10.0,PASS,PASS,PASS
x86,3DES,CTR,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.5845980190601794,0.0487161049117327,8.396957723163743,10.0,PASS,PASS,PASS
x86,3DES,CTR,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.5891757882014765,0.09926397359276633,6.248742656393539,10.0,PASS,PASS,PASS
x86,3DES,CTR,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.5509163864341557,0.15175662091624934,5.946168163415364,10.0,PASS,PASS,PASS
x86,3DES,CTR,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.0019173123922385,0.11370792947406262,3.7877231765115495,10.0,PASS,PASS,PASS
x86,3DES,CTR,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.289855843561284,0.06020841845947178,1.8312152993665745,10.0,PASS,PASS,PASS
x86,3DES,CTR,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.5339145481877433,0.040917033217681975,7.76103122673533,10.0,PASS,PASS,PASS
x86,3DES,CTR,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.2335807959571545,0.08098428797137214,6.738733959809834,10.0,PASS,PASS,PASS
x86,3DES,CTR,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.2655572072146746,0.11091154535889818,4.837806282775592,10.0,PASS,PASS,PASS
x86,3DES,CTR,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.9952243204211513,0.10617006177444377,3.552821642481499,10.0,PASS,PASS,PASS
x86,3DES,CTR,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.265186151140922,0.06957188978115468,2.1451354102727005,10.0,PASS,PASS,PASS
x86,3DES,ECB,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.7753233969885484,0.0639942505008166,8.250211537008175,10.0,PASS,PASS,PASS
x86,3DES,ECB,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.284736269313108,0.16163269987058107,7.06881011971607,10.0,PASS,PASS,PASS
x86,3DES,ECB,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,5.318851750612329,0.5774817682903911,10.88762168300731,10.0,PASS,FAIL,FAIL
x86,3DES,ECB,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,9.444346073285601,0.5641291594719894,6.016869882132202,10.0,PASS,PASS,PASS
x86,3DES,ECB,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,11.469464736541925,0.2747061455797105,2.3884511319426838,10.0,PASS,PASS,PASS
x86,3DES,ECB,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.6933554703296684,0.04766022977062154,6.869318577288051,10.0,PASS,PASS,PASS
x86,3DES,ECB,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.1937160598977274,0.14156959032242047,6.480488530369155,10.0,PASS,PASS,PASS
x86,3DES,ECB,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,5.025083937052936,0.2802943647029669,5.551152783682113,10.0,PASS,PASS,PASS
x86,3DES,ECB,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,9.376973652187633,0.40837044358667435,4.367321742941196,10.0,PASS,PASS,PASS
x86,3DES,ECB,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,10.907141248600311,0.30418054730552796,2.7908961137568036,10.0,PASS,PASS,PASS
x86,AES,CBC,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.3353287257989817,0.030378132462727966,8.866430443193206,10.0,PASS,PASS,PASS
x86,AES,CBC,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.34217829226070734,0.02575228085719169,7.319433437187821,10.0,PASS,PASS,PASS
x86,AES,CBC,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.27389266131989504,0.027881821026826185,10.91507940547671,10.0,PASS,FAIL,FAIL
x86,AES,CBC,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4411035089376423,0.01373816873658041,3.268254022275339,10.0,PASS,PASS,PASS
x86,AES,CBC,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.45627649745395277,0.0081256389546431,2.327615446122298,10.0,PASS,PASS,PASS
x86,AES,CBC,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.3343256552522606,0.022658037813174464,6.852571322488507,10.0,PASS,PASS,PASS
x86,AES,CBC,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.43794133410486985,0.02335833348544913,5.779637988107705,10.0,PASS,PASS,PASS
x86,AES,CBC,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4580057241015649,0.014193032337813702,3.422505031767791,10.0,PASS,PASS,PASS
x86,AES,CBC,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.45949837648568354,0.010623057777680925,2.5648785839712125,10.0,PASS,PASS,PASS
x86,AES,CBC,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4560610888532213,0.008808137969406655,1.9907086070622728,10.0,PASS,PASS,PASS
x86,AES,CBC,256,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.3249780841176552,0.016931310441323514,5.24648296406502,10.0,PASS,PASS,PASS
x86,AES,CBC,256,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4160579902725636,0.024074085039263293,5.744832146639787,10.0,PASS,PASS,PASS
x86,AES,CBC,256,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4498211338074118,0.015957147564336385,3.7018514084771224,10.0,PASS,PASS,PASS
x86,AES,CBC,256,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.4641549615776457,0.008729432728413242,2.0103508260981355,10.0,PASS,PASS,PASS
x86,AES,CBC,256,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.46109401462572136,0.007621556643856065,1.913517383132845,10.0,PASS,PASS,PASS
x86,AES,CTR,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.0812634340511775,0.12411876841489117,11.414952033680521,10.0,PASS,FAIL,FAIL
x86,AES,CTR,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.635251686832559,0.21313189404540336,8.027515728029949,10.0,PASS,PASS,PASS
x86,AES,CTR,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.4948283175692563,0.22763842315559027,6.657475342470462,10.0,PASS,PASS,PASS
x86,AES,CTR,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,4.037496386494365,0.2572454889130697,6.093441243089962,10.0,PASS,PASS,PASS
x86,AES,CTR,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,4.291821834469816,0.11907151977645698,2.7905774414069042,10.0,PASS,PASS,PASS
x86,AES,CTR,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.0742983261927834,0.10769046412025814,10.342582480573046,10.0,PASS,FAIL,FAIL
x86,AES,CTR,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.5204902963144615,0.16842707220163655,6.199088405426195,10.0,PASS,PASS,PASS
x86,AES,CTR,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.9464850407279095,0.1870451390784641,6.1547989280867625,10.0,PASS,PASS,PASS
x86,AES,CTR,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.818513727748042,0.17869233366173465,4.618798279802339,10.0,PASS,PASS,PASS
x86,AES,CTR,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,5.209971878383494,0.12574307418077021,2.416259519266165,10.0,PASS,PASS,PASS
x86,AES,CTR,256,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.0803187851757634,0.17748543492378155,16.00235003715261,10.0,PASS,FAIL,FAIL
x86,AES,CTR,256,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,3.4529769082507116,0.1990167982333079,5.772161581517601,10.0,PASS,PASS,PASS
x86,AES,CTR,256,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,4.023693265406789,0.3009549834239011,7.497173390718735,10.0,PASS,PASS,PASS
x86,AES,CTR,256,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,4.923614948927026,0.20921294817437622,4.301587077965329,10.0,PASS,PASS,PASS
x86,AES,CTR,256,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,5.173574267700308,0.1713819697188623,3.3145635841120042,10.0,PASS,PASS,PASS
x86,AES,ECB,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.6976482186747471,0.7727236343844957,108.96603648533484,10.0,PASS,FAIL,FAIL
x86,AES,ECB,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,8.672352627720725,0.9836139598040967,10.590660498435689,10.0,PASS,FAIL,FAIL
x86,AES,ECB,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,24.52225443786159,3.4967277477239147,14.096782900975418,10.0,PASS,FAIL,FAIL
x86,AES,ECB,128,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,88.79971847399067,11.847655923849883,12.841208245695462,10.0,PASS,FAIL,FAIL
x86,AES,ECB,128,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,279.4567892709459,23.321093064098633,7.8540784727437964,10.0,PASS,PASS,PASS
x86,AES,ECB,192,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.0534364616939302,0.20944395599073276,10.667439314337905,10.0,PASS,FAIL,FAIL
x86,AES,ECB,192,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,7.420420125246484,0.8724627565735638,11.558331999473573,10.0,PASS,FAIL,FAIL
x86,AES,ECB,192,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,29.93429787245715,2.554046814955145,8.385226438085546,10.0,PASS,PASS,PASS
x86,AES,ECB,192,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,101.59385469441729,10.004960247906304,11.153825865599385,10.0,PASS,FAIL,FAIL
x86,AES,ECB,192,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,258.91795389427847,19.069497511836143,7.26533194354937,10.0,PASS,PASS,PASS
x86,AES,ECB,256,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,2.1807567599478856,0.2395809921892129,12.967812592616179,10.0,PASS,FAIL,FAIL
x86,AES,ECB,256,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,7.879116132187512,0.9529898074275578,17.433489581112998,10.0,PASS,FAIL,FAIL
x86,AES,ECB,256,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,27.508657250345866,2.7568009714675603,11.425731946038999,10.0,PASS,FAIL,FAIL
x86,AES,ECB,256,4096,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,103.62026568936402,10.274080254224701,11.161375357436206,10.0,PASS,FAIL,FAIL
x86,AES,ECB,256,16384,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,201.57817559535627,16.741523256019523,9.648558307810525,10.0,PASS,PASS,PASS
x86,AES,GCM,128,64,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,0.17853607707215582,0.20912295502632336,117.29570928888313,10.0,PASS,FAIL,FAIL
x86,AES,GCM,128,256,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,1.5768073163740046,0.0964668551306458,6.122998503644102,10.0,PASS,PASS,PASS
x86,AES,GCM,128,1024,3,3,"windows_experience1_20260801.csv, windows_experience2_20260801.csv, windows_experience3_20260801.csv",100,100,5.779966793537944,0.4297227320792181,7.483491437836084,10.0,PASS,PASS,PASS
