context,platform,algorithm,mode,key_size_bits,message_size_bytes,metric,raw_count,raw_mean,aggregated_value,abs_diff,rel_diff_pct,source_csvs
performance,x86,AES,GCM,128,1024,avg_decrypt_time_s,4,0.00020393075530364513,0.00020393075530364513,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,1024,avg_encrypt_time_s,4,0.00015917849169909458,0.00015917849169909458,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,1024,key_avalanche_score,4,0.50228515625,0.50228515625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,1024,throughput_dec_mbps,4,4.8912511702563455,4.8912511702563455,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,1024,throughput_enc_mbps,4,6.280174220370947,6.280174220370947,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,avalanche_score,4,0.49993164062499995,0.49993164062499995,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,avg_decrypt_time_s,4,0.00020138574927841546,0.00020138574927841546,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,avg_encrypt_time_s,4,0.0001571200009379936,0.0001571200009379936,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,key_avalanche_score,4,0.5009375,0.5009375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,throughput_dec_mbps,4,19.928859545335342,19.928859545335342,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,throughput_enc_mbps,4,25.198171861019613,25.198171861019613,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,avalanche_score,4,0.497333984375,0.497333984375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,avg_decrypt_time_s,4,0.00022856074636820264,0.00022856074636820264,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,avg_encrypt_time_s,4,0.0001927165028314448,0.0001927165028314448,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,key_avalanche_score,4,0.49916015625,0.49916015625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,throughput_dec_mbps,4,68.93332338093532,68.93332338093532,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,throughput_enc_mbps,4,82.28347587118492,82.28347587118492,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,avalanche_score,4,0.5015234375,0.5015234375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,avg_decrypt_time_s,4,0.00017874075108238686,0.00017874075108238686,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,avg_encrypt_time_s,4,0.00015518474834834705,0.00015518474834834705,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,key_avalanche_score,4,0.50109375,0.50109375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,throughput_dec_mbps,4,0.3441504948232361,0.3441504948232361,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,throughput_enc_mbps,4,0.40550899208930014,0.40550899208930014,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,avalanche_score,4,0.49971679687500004,0.49971679687500004,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,avg_decrypt_time_s,4,0.00019412149723393665,0.00019412149723393665,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,avg_encrypt_time_s,4,0.00013600150144156943,0.00013600150144156943,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,key_avalanche_score,4,0.50080078125,0.50080078125,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,throughput_dec_mbps,4,1.2773877185082505,1.2773877185082505,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,throughput_enc_mbps,4,1.8259596805697242,1.8259596805697242,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,avalanche_score,4,0.50009765625,0.50009765625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,avg_decrypt_time_s,4,0.00019033874856404508,0.00019033874856404508,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,avg_encrypt_time_s,4,0.00015437249805472673,0.00015437249805472673,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,key_avalanche_score,4,0.49875,0.49875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,throughput_dec_mbps,4,5.150066141946356,5.150066141946356,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,throughput_enc_mbps,4,6.531204194346052,6.531204194346052,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,avalanche_score,4,0.49828125,0.49828125,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,avg_decrypt_time_s,4,0.00021844574965143693,0.00021844574965143693,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,avg_encrypt_time_s,4,0.00018091825027568117,0.00018091825027568117,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,key_avalanche_score,4,0.501708984375,0.501708984375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,throughput_dec_mbps,4,19.062244029632406,19.062244029632406,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,4096,throughput_enc_mbps,4,22.998362243859216,22.998362243859216,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,avalanche_score,4,0.49784179687499996,0.49784179687499996,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,avg_decrypt_time_s,4,0.00022237649890030297,0.00022237649890030297,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,avg_encrypt_time_s,4,0.00019647174983902004,0.00019647174983902004,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,key_avalanche_score,4,0.49962890625,0.49962890625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,throughput_dec_mbps,4,70.78550123964341,70.78550123964341,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,16384,throughput_enc_mbps,4,81.89300293402086,81.89300293402086,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,avalanche_score,4,0.49763671875000004,0.49763671875000004,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,avg_decrypt_time_s,4,0.0002664152503211881,0.0002664152503211881,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,avg_encrypt_time_s,4,0.0001930927476564648,0.0001930927476564648,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,key_avalanche_score,4,0.49870117187499996,0.49870117187499996,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,throughput_dec_mbps,4,0.27475502729888557,0.27475502729888557,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,64,throughput_enc_mbps,4,0.3770175204716236,0.3770175204716236,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,avalanche_score,4,0.49869140625,0.49869140625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,avg_decrypt_time_s,4,0.00024554874987643417,0.00024554874987643417,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,avg_encrypt_time_s,4,0.00019213924806535943,0.00019213924806535943,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,key_avalanche_score,4,0.50146484375,0.50146484375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,throughput_dec_mbps,4,1.2589761345079715,1.2589761345079715,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,256,throughput_enc_mbps,4,1.5126242684821034,1.5126242684821034,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,avalanche_score,4,0.50318359375,0.50318359375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,avg_decrypt_time_s,4,0.00019014650005601654,0.00019014650005601654,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,avg_encrypt_time_s,4,0.00014670999885993294,0.00014670999885993294,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,key_avalanche_score,4,0.49732421875000005,0.49732421875000005,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,throughput_dec_mbps,4,5.1732787746347135,5.1732787746347135,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,1024,throughput_enc_mbps,4,6.788894729756974,6.788894729756974,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,avalanche_score,4,0.5008984375,0.5008984375,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,avg_decrypt_time_s,4,0.00020889824992309516,0.00020889824992309516,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,avg_encrypt_time_s,4,0.00015780425022967392,0.00015780425022967392,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,key_avalanche_score,4,0.49712890625,0.49712890625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,throughput_dec_mbps,4,19.151217039317395,19.151217039317395,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,4096,throughput_enc_mbps,4,25.392637977001762,25.392637977001762,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,avalanche_score,4,0.49962890625,0.49962890625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,avg_decrypt_time_s,4,0.00023739999762938167,0.00023739999762938167,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,avg_encrypt_time_s,4,0.0002125864991648996,0.0002125864991648996,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,key_avalanche_score,4,0.501044921875,0.501044921875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,throughput_dec_mbps,4,68.4903288022563,68.4903288022563,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,256,16384,throughput_enc_mbps,4,81.78487416378343,81.78487416378343,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,avalanche_score,4,0.5948876953125,0.5948876953125,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,avg_decrypt_time_s,4,2.2456999806763635e-05,2.2456999806763635e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,avg_encrypt_time_s,4,2.2892749796028512e-05,2.2892749796028512e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,key_avalanche_score,4,0.5927050781250001,0.5927050781250001,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,throughput_dec_mbps,4,3.4357334321076847,3.4357334321076847,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,64,throughput_enc_mbps,4,2.87219457259737,2.87219457259737,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,avalanche_score,4,0.59457275390625,0.59457275390625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,avg_decrypt_time_s,4,2.3187748356576774e-05,2.3187748356576774e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,avg_encrypt_time_s,4,2.1445499892251978e-05,2.1445499892251978e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,key_avalanche_score,4,0.59350341796875,0.59350341796875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,throughput_dec_mbps,4,11.971750922475245,11.971750922475245,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,256,throughput_enc_mbps,4,12.766709846648936,12.766709846648936,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,avalanche_score,4,0.59400634765625,0.59400634765625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,avg_decrypt_time_s,4,3.0189500253072763e-05,3.0189500253072763e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,avg_encrypt_time_s,4,2.802874978669933e-05,2.802874978669933e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,key_avalanche_score,4,0.593486328125,0.593486328125,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,throughput_dec_mbps,4,34.42761488451025,34.42761488451025,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,1024,throughput_enc_mbps,4,36.680689810182386,36.680689810182386,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,avalanche_score,4,0.5935205078125001,0.5935205078125001,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,avg_decrypt_time_s,4,4.778450376079491e-05,4.778450376079491e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,avg_encrypt_time_s,4,4.6116752032503426e-05,4.6116752032503426e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,key_avalanche_score,4,0.59332763671875,0.59332763671875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,throughput_dec_mbps,4,89.30397989315817,89.30397989315817,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,4096,throughput_enc_mbps,4,86.78138333902152,86.78138333902152,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,avalanche_score,4,0.5943603515625,0.5943603515625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,avg_decrypt_time_s,4,0.00012939949940800943,0.00012939949940800943,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,avg_encrypt_time_s,4,0.00013503124899216345,0.00013503124899216345,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,key_avalanche_score,4,0.5928906249999999,0.5928906249999999,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,throughput_dec_mbps,4,124.5826451021644,124.5826451021644,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,ChaCha20,Stream,256,16384,throughput_enc_mbps,4,118.84713779097117,118.84713779097117,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,avalanche_score,4,0.5007812500000001,0.5007812500000001,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,avg_decrypt_time_s,4,7.156649674243454e-05,7.156649674243454e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,avg_encrypt_time_s,4,0.000332608246910695,0.000332608246910695,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,key_avalanche_score,4,0.4485546875,0.4485546875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,throughput_dec_mbps,4,1.373085298595913,1.373085298595913,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,64,throughput_enc_mbps,4,0.20661343867378248,0.20661343867378248,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,avalanche_score,4,0.497890625,0.497890625,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,avg_decrypt_time_s,4,8.170200006816231e-05,8.170200006816231e-05,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,avg_encrypt_time_s,4,0.0012181787464396621,0.0012181787464396621,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,key_avalanche_score,4,0.43732421875,0.43732421875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,throughput_dec_mbps,4,3.281853198028583,3.281853198028583,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,256,throughput_enc_mbps,4,0.2444371567865039,0.2444371567865039,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,1024,avalanche_score,4,0.504296875,0.504296875,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,DES,CBC,64,1024,avg_decrypt_time_s,4,0.0002579247516268879,0.0002579247516268879,0.0,0.0,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
