context,platform,algorithm,mode,key_size_bits,message_size_bytes,throughput_enc_mbps,throughput_dec_mbps,avalanche_score,key_avalanche_score,ci95_enc_mbps,source_csvs
performance,x86,AES,ECB,128,4096,114.86162923507091,141.53188018624647,0.50244140625,0.499384765625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,128,16384,303.03321068387646,485.6633684651089,0.49876953125,0.500478515625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,192,64,2.743329319474559,2.3663732252032403,0.498896484375,0.49859375000000006,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,192,256,10.070356928785007,11.365525669433088,0.500048828125,0.50048828125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,192,1024,39.50449121717131,42.68822371412728,0.497275390625,0.5006542968750001,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,192,4096,136.39715512009036,130.07091605232227,0.5005468750000001,0.49735351562499996,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,192,16384,330.743696440407,393.39966933980577,0.50068359375,0.49927734375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,256,64,2.280412542862357,3.320911984864937,0.499501953125,0.5020214843749999,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,256,256,11.031498183256307,11.183735679156298,0.50029296875,0.5023535156250001,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,256,1024,30.042611830760823,35.14617459733242,0.49908203124999995,0.49552734374999996,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,256,4096,130.42203648617186,140.7651294966684,0.49908203125,0.499814453125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,ECB,256,16384,333.81858701588294,363.8959426031322,0.503095703125,0.5006445312500001,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,64,0.19644324422413223,0.30618195950592053,0.49967773437499996,0.499658203125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,256,1.6691514872176056,1.2290853364444874,0.499189453125,0.499755859375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,1024,6.280174220370947,4.8912511702563455,0.501298828125,0.50228515625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,4096,25.198171861019613,19.928859545335342,0.49993164062499995,0.5009375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,128,16384,82.28347587118492,68.93332338093532,0.497333984375,0.49916015625,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,64,0.40550899208930014,0.3441504948232361,0.5015234375,0.50109375,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,256,1.8259596805697242,1.2773877185082505,0.49971679687500004,0.50080078125,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
performance,x86,AES,GCM,192,1024,6.531204194346052,5.150066141946356,0.50009765625,0.49875,,"windows_experience1_20260718.csv, windows_experience2_20260718.csv, windows_experience3_20260718.csv, windows_experience4_20260723.csv"
